Site,Latitude,(deg),Longitude,(deg),EllipElev,(m),X,(m),Y,(m),Z,(m),Epoch,(yr),Net,Status,Last,yr.doy,Ant,Hght(m),Type,Dome
EPHR,47.32933462,-119.54468176,375.4127,-2135671.35082,-3767927.24630,4666934.04225,2022.7616,WSRN,ACTIVE,2023.345,0.0000,SEPCHOKE_B3E6,SPKE
ERRG,33.11644593,-115.82273560,-92.3998,-2329244.36858,-4813398.08408,3464732.00988,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
EUCH,44.83474111,-123.87081181,721.9174,-2525266.06509,-3762130.91996,4474852.50653,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TWIVC6050,SCIT
EWPP,34.10419974,-117.52559050,330.4306,-2443386.95908,-4688588.63048,3556208.12102,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
FARB,37.69721190,-123.00077438,-21.7529,-2752136.24303,-4237792.78308,3878893.01092,2022.7616,BARD,ACTIVE,2023.345,0.0333,ASH700936C_M,NONE
FCTF,34.06659150,-118.44213559,149.5439,-2519115.39628,-4650828.28729,3552651.63891,2022.7616,SCGN,ACTIVE,2021.012,0.0000,ASH701945B_M,NONE
FGST,34.73301188,-120.00938787,904.0341,-2624795.68446,-4544559.69037,3614079.89279,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701933B_M,NONE
FHOG,34.09354691,-116.93587219,1588.6637,-2395773.08243,-4715008.02680,3555934.87146,2022.7616,SCGN,ACTIVE,2023.345,0.0350,TRM57971.00,NONE
FLNT,36.84908100,-121.45277323,44.8988,-2666422.86936,-4359268.03254,3804030.94356,2022.7616,BARD,ACTIVE,2023.345,0.0083,SEPCHOKE_B3E6,SPKE
FMTP,34.40986609,-118.89414917,362.7361,-2545460.32780,-4612206.54239,3584252.35758,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
FMVT,34.35633866,-118.88403776,616.9007,-2546367.50523,-4615775.62993,3579495.19653,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
FOXG,34.73391242,-118.24050283,688.7649,-2483152.94251,-4623210.16947,3614039.35211,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
FSHB,32.94498920,-115.79994483,135.0074,-2331923.72906,-4823827.77506,3448913.81003,2022.7616,SCGN,ACTIVE,2023.345,0.1430,TPSCR.G3,SCIS
FVPK,33.66232936,-117.93572022,-11.5582,-2489553.82901,-4694868.85070,3515327.67789,2022.7616,CRTN,ACTIVE,2023.013,0.0083,TPSCR.G3,SCIT
FWBD,44.29188715,-117.22164419,631.4274,-2092000.25788,-4066812.68190,4431805.45415,2022.7616,ORGN,ACTIVE,2023.270,0.0000,LEIAT504GG,LEIS
FZHS,34.80019438,-118.89338564,1273.7083,-2533877.73343,-4591364.27531,3620414.22775,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TRM57971.00,SCIT
GASB,39.65470673,-122.71593338,1361.9553,-2658220.74760,-4138072.63570,4049411.74622,2022.7616,BARD,RETIRED,0.000,0.0083,TPSCR.G3,SCIT
GDEC,35.18941679,-119.86368662,566.2163,-2598643.82914,-4525815.43152,3655387.19041,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TRM57971.00,SCIT
GHRP,34.20389040,-117.39789960,628.5907,-2430188.25780,-4688729.10109,3565527.21042,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TRM57971.00,SCIT
GLRS,33.27481106,-115.52137466,-48.6458,-2299767.72238,-4816937.86532,3479453.41796,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
GLWD,46.01982748,-121.28860939,561.0113,-2304416.98989,-3791798.06245,4567181.88491,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00+S,SCIT
GMAG,34.29143422,-116.38256834,866.7294,-2344381.38864,-4726335.64826,3573689.37576,2022.7616,SCGN,ACTIVE,2023.046,0.0083,TPSCR.G3,SCIT
GMPK,33.05108410,-114.82734771,591.2083,-2247176.94547,-4857246.42406,3459031.17159,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
GMRC,34.78399661,-115.66023194,1298.1650,-2271347.90889,-4727907.44742,3618952.19653,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
GNPS,34.30855523,-114.18945223,232.3495,-2161144.63126,-4811133.50699,3574900.94539,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
GOBS,45.83881737,-120.81467880,621.4637,-2280401.24582,-3823181.37236,4553230.16954,2022.7616,NOTA,ACTIVE,2023.345,0.0813,TRM59800.99,NONE
GOLD,35.42515552,-116.88925293,986.6103,-2353614.54494,-4641385.20653,3676976.35459,2022.7616,IGS,ACTIVE,2023.345,0.0254,AOAD/M_T,NONE
GOLY,45.82869685,-120.80245969,500.1856,-2279955.81014,-3824288.16787,4552359.35622,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
GR8R,36.39901514,-120.41573453,206.0180,-2602238.73314,-4432619.10383,3764042.89264,2022.7616,NOTA,RETIRED,2020.302,0.0083,TRM29659.00,SCIT
GRCK,48.14358445,-117.66457189,669.7274,-1979884.80298,-3776797.23071,4728043.21717,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00+S,SCIT
GRMD,46.79548519,-123.02259923,30.7526,-2383866.19004,-3667664.12333,4626251.86805,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00+S,SCIT
GTPS,42.43449350,-123.29738256,278.6018,-2588339.04564,-3940761.91781,4281535.02162,2022.7616,ORGN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
GVRS,34.04744842,-118.11289965,154.4900,-2492911.41104,-4666279.38794,3550895.15841,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
HAHD,47.29079975,-121.78808546,853.9639,-2283359.06065,-3684391.67368,4664380.70377,2022.7616,UNKN,ACTIVE,2023.342,0.0000,TRM115000.00+S,SCIT
HALF,44.87238939,-117.09983180,783.4384,-2062769.62324,-4031034.47207,4477862.20064,2022.7616,ORGN,ACTIVE,2023.345,0.0000,LEIAT504GG,LEIS
HAR7,35.01154047,-117.29921451,590.3360,-2398754.12418,-4647657.30866,3639254.30249,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
HBCO,33.78364824,-118.28580131,-26.8855,-2514646.98268,-4672980.11487,3526511.22182,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
HCMN,34.75477326,-116.43007777,568.7200,-2335223.08273,-4698082.20186,3615872.72397,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
HCRO,40.81591645,-121.46990252,1000.0982,-2523976.21974,-4123615.50983,4147626.94742,2022.7616,NOTA,ACTIVE,2023.345,0.0084,TRM59800.00,SCIT
HELB,36.67884192,-119.02296827,1105.3409,-2485111.13254,-4479023.75468,3789529.75926,2022.7616,BARD,RETIRED,2020.317,0.0083,TPSCR.G3,SCIT
HELP,36.68015016,-119.02281800,1120.4301,-2485063.17678,-4478965.01082,3789655.22315,2022.7616,BARD,ACTIVE,2023.345,0.0083,SEPCHOKE_B3E6,SPKE
HIVI,34.75992054,-117.79945732,930.8358,-2446817.39005,-4640908.67407,3616548.35624,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
HLSY,44.37756400,-123.10912006,71.8962,-2494266.18732,-3824865.64736,4438224.38542,2022.7616,ORGN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
HMTG,33.70809747,-117.00150628,576.9921,-2411619.93650,-4732763.02930,3519878.39179,2022.7616,SCGN,ACTIVE,2023.340,0.0083,TWIVC6150,NONE
HNPS,33.70500500,-115.63533832,393.9012,-2298112.95802,-4788949.53884,3519491.42064,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
HOGS,35.86671664,-120.47950189,762.8169,-2625065.61321,-4460125.09906,3716664.10165,2022.7616,NCGN,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIS
HOL3,34.45815606,-117.84513125,1239.4055,-2459517.10979,-4655995.96599,3589166.81850,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
HOLP,33.92454238,-118.16817740,-6.8789,-2500946.49833,-4670472.39051,3539500.69334,2022.7616,SCGN,ACTIVE,2023.345,0.1310,TWIVC6150,SCIS
HOPB,38.99518590,-123.07473334,353.2285,-2708982.32184,-4159578.95356,3992123.94190,2022.7616,BARD,RETIRED,2022.083,0.1325,TPSCR.G3,SCIT
HOPL,38.99518644,-123.07470688,354.7312,-2708981.01751,-4159581.15157,3992124.93425,2022.9096,BARD,ACTIVE,2023.345,0.0083,SEPCHOKE_B3E6,SPKE
HUNT,35.88081330,-120.40238844,449.2716,-2618467.95561,-4462644.34368,3717747.90581,2022.7616,NCGN,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
HVYS,34.44123264,-119.18754731,373.8969,-2568090.01785,-4597402.05018,3587128.93445,2022.7616,NOTA,ACTIVE,2023.340,0.0083,ASH701945B_M,SCIT
I40A,34.72732402,-115.91145154,765.2479,-2293431.14800,-4720733.55181,3613482.18420,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
IDOG,33.79679773,-116.22151693,434.9385,-2344501.92916,-4760143.65726,3527980.25428,2022.7616,SCGN,ACTIVE,2023.345,0.0350,TRM57971.00,NONE
IDQG,33.76797356,-116.23898732,-1.3246,-2346578.94304,-4760697.92809,3525080.26931,2022.7616,SCGN,ACTIVE,2023.345,0.0350,TRM57971.00,NONE
IID2,32.70616798,-115.03180512,9.7564,-2273075.58764,-4867570.05923,3426589.17420,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
IMPS,34.15756218,-115.14510261,563.2112,-2245206.55896,-4783197.35026,3561238.75304,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
ISLK,35.66227084,-118.47430488,823.3226,-2473742.83311,-4560944.11287,3698290.61636,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
JAS1,32.82792211,-116.98808775,97.5181,-2434631.79015,-4780690.83334,3437990.78281,2022.7616,CRTN,ACTIVE,2022.336,0.0083,TPSCR.G3,SCIT
JLN5,35.87317656,-120.83290708,140.9007,-2652052.35200,-4443055.33505,3716880.56792,2022.7616,CRTN,ACTIVE,2023.345,0.0000,TRM57971.00,NONE
JNHG,34.44906480,-117.95544238,1276.1807,-2468758.43196,-4651782.90686,3588355.86627,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TRM57971.00,SCIT
JOBO,48.56236974,-122.43730130,-11.5225,-2268354.09176,-3569215.82250,4758481.79861,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
JPLM,34.20482203,-118.17323308,423.9492,-2493304.93455,-4655214.80135,3565497.64745,2022.7616,IGS,ACTIVE,2023.345,0.0610,AOAD/M_T,NONE
JRSC,37.40624964,-122.22740207,144.2618,-2705252.34119,-4291314.93669,3853391.71874,2022.7616,BARD,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
KBRC,34.39852950,-119.00820400,370.4597,-2554984.17035,-4607757.35991,3583219.08057,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
KENI,46.19788250,-119.15863454,146.0864,-2154807.10556,-3862118.12194,4580604.83104,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
KLTS,46.64320601,-118.55817121,257.2349,-2097107.42806,-3853057.37667,4614810.99978,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00+S,SCIT
KOOT,47.77074784,-116.80964387,685.7597,-1937203.68821,-3833408.06731,4700290.04441,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00+S,SCIT
KTBW,47.54731846,-122.79541967,491.5615,-2336271.00744,-3625819.51483,4683413.05845,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
KYVW,33.92536878,-116.17339863,1498.1616,-2337387.42762,-4755770.97210,3540416.73634,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
LAND,35.89979253,-120.47328925,568.5499,-2623411.13556,-4458419.88928,3719524.02485,2022.7616,NCGN,ACTIVE,2023.345,0.1165,TRM29659.00,SCIS
LAPC,34.18192412,-118.57465683,207.7790,-2526455.93996,-4638728.78326,3563275.13218,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
LBC1,33.83207196,-118.13718931,-22.1035,-2501110.44089,-4676854.96245,3530976.76090,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
LBC2,33.79161157,-118.17324766,-28.4462,-2505229.85631,-4677476.79604,3527244.44894,2022.7616,SCGN,ACTIVE,2023.093,0.0083,TPSCR.G3,SCIT
LBCH,33.78777248,-118.20334946,-27.5856,-2507799.20276,-4676369.29861,3526891.03116,2022.7616,SCGN,ACTIVE,2023.345,0.0000,TWIVC6150,SCIS
LCRS,46.81957721,-117.87860996,441.1654,-2044644.45283,-3865149.98561,4628384.27579,2022.7616,WSRN,ACTIVE,2023.345,0.0000,SEPCHOKE_B3E6,SPKE
LCSO,44.63435072,-123.10666705,59.0719,-2483172.06456,-3808209.54658,4458565.88531,2022.7616,ORGN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
LDES,34.26733926,-116.43280709,978.0405,-2349235.85061,-4725708.77599,3571543.21796,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
LDSW,34.69942617,-116.20914489,640.9062,-2318661.05609,-4710243.54529,3610867.08692,2022.7616,NOTA,ACTIVE,2023.345,0.1000,ASH701945B_M,NONE
LEE2,34.13460298,-118.32176084,484.7967,-2507463.74196,-4652631.41113,3559086.85123,2022.7616,SCGN,ACTIVE,2023.345,0.1160,TWIVC6150,SCIS
LEEP,34.13460280,-118.32176091,485.0929,-2507463.86926,-4652631.63374,3559087.00104,2022.7616,SCGN,ACTIVE,2021.190,0.1620,TPSCR.G3,NONE
LEMA,36.29202505,-119.78239208,32.9010,-2556508.65894,-4467098.47819,3754377.56098,2022.7616,CRTN,ACTIVE,2023.345,0.0000,TRM55971.00,NONE
LFLO,43.98360524,-124.10771000,-6.4024,-2577622.18527,-3806028.74722,4406776.59557,2022.7616,PNGA,ACTIVE,2023.345,0.0000,LEIAR20,LEIM
LFRS,34.09507236,-118.41283150,146.8733,-2515892.96976,-4650557.05319,3555266.80964,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
LGWD,33.64059735,-117.76445490,88.6090,-2476170.16219,-4703545.22265,3513376.67258,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
LINH,47.00033408,-120.53850407,472.2392,-2214366.28259,-3753477.64111,4642135.49426,2022.7616,WSRN,ACTIVE,2023.345,0.0795,TRM115000.00,NONE
LINJ,34.66202278,-118.13920515,721.2145,-2477129.19922,-4631620.30211,3607500.27075,2022.7616,SCGN,ACTIVE,2023.345,0.0700,TRM57971.00,NONE
LJRN,34.80752440,-118.86774588,1422.4653,-2531657.69762,-4592198.14490,3621166.97851,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TRM57971.00,SCIT
LKCP,47.94437833,-121.83085513,178.2791,-2257556.82059,-3636692.01345,4712868.19178,2022.7616,NOTA,ACTIVE,2023.332,0.0083,ASH701945B_M,SCIT
LKHG,33.23600703,-116.75876889,823.2629,-2404643.74483,-4768909.72486,3476332.41394,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
LL01,34.48545886,-117.83496003,1005.2576,-2457799.82625,-4654745.62911,3591531.62734,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TRM57971.00,SCIT
LLAS,34.58597598,-117.83793563,812.4653,-2455015.02102,-4648886.83343,3600609.18369,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
LMHG,33.74420148,-117.39128794,464.5170,-2442694.70021,-4714190.08231,3523146.81517,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TRM57971.00,SCIT
LMID,46.36938156,-120.28467329,211.7191,-2223362.91668,-3807167.19963,4593827.06693,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
LMSG,33.81740081,-117.44507537,413.1004,-2445018.63891,-4707850.37069,3529867.09753,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
LNDC,36.35995800,-119.05790600,144.3000,-2497695.56410,-4495241.77390,3760516.75620,2004.2158,BARD,ACTIVE,2023.345,0.0083,SEPCHOKE_B3E6,SPKE
LNMT,35.09020150,-116.93965501,1345.2705,-2367549.75935,-4658701.38999,3646833.05749,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
LOMP,34.69092325,-120.44658558,63.5292,-2660393.69108,-4526095.69400,3609762.84431,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
LONG,34.11190122,-118.00341646,74.2753,-2482078.15027,-4667438.63444,3556771.83256,2022.7616,SCGN,ACTIVE,2023.345,0.1480,TWIVC6150,NONE
LORS,34.13332851,-117.75407557,448.8570,-2461266.34604,-4677290.41012,3558949.65964,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
LOWS,35.82871229,-120.59429074,428.5911,-2635115.05008,-4456749.71176,3713049.99564,2022.7616,NCGN,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
LPCG,34.31486448,-117.54636788,1315.2818,-2439386.98101,-4676774.16060,3576089.54201,2022.7616,SCGN,ACTIVE,2020.355,0.0350,TRM41249.00,NONE
LPHS,34.02677110,-117.95672599,68.4477,-2480751.51117,-4674128.09991,3548946.32237,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
LPSB,44.05122791,-123.09008745,117.7056,-2506819.03307,-3846907.26554,4412266.22042,2022.7616,UNKN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
LRRG,34.52706000,-118.02999230,874.9943,-2472350.92228,-4643949.68467,3595261.35364,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TRM57971.00,SCIT
LSIG,47.69519982,-121.68956717,527.1617,-2259490.86596,-3659917.94086,4694522.53653,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00+S,SCIT
LTAH,47.28242708,-117.16388736,735.5681,-1979166.89699,-3857019.97240,4663662.21228,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00+S,SCIT
LUTZ,37.28685295,-121.86523154,94.9578,-2682295.93054,-4315123.13384,3842827.21025,2022.7616,BARD,ACTIVE,2023.345,0.0627,ASH700936C_M,NONE
LVMS,34.73360704,-119.10369162,1543.0798,-2552870.30153,-4585907.33199,3614498.26416,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TRM57971.00,SCIT
LWCK,46.27813269,-124.05384666,39.0836,-2472866.92705,-3658754.19036,4586697.48518,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00+S,SCIT
LWST,46.37317721,-117.00230953,427.1272,-2001658.35690,-3928084.28223,4594274.11589,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
MASW,35.83259905,-120.44306504,713.6811,-2623331.98761,-4463670.86808,3713566.55953,2022.7616,NCGN,ACTIVE,2023.226,0.0083,ASH701945B_M,SCIT
MAT2,33.85676222,-117.43670414,398.2686,-2443204.84638,-4706038.82537,3533485.52999,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
MCCM,38.14478844,-122.88019371,-3.7661,-2726644.41871,-4217946.97063,3918093.40976,2022.7616,BARD,ACTIVE,2023.345,0.0083,SEPCHOKE_B3E6,SPKE
MDMT,42.41834028,-121.22160399,1710.5118,-2445076.70738,-4033868.07973,4281176.37208,2022.7616,NOTA,ACTIVE,2023.345,0.0795,ASH701945B_M,SCIS
MDRS,44.66402887,-121.13042124,735.9070,-2349419.03152,-3890005.15463,4461387.94734,2022.7616,UNKN,ACTIVE,2023.345,0.0000,LEIAT504GG,LEIS
MHC2,37.34153279,-121.64258264,1261.9012,-2664064.13058,-4323171.80887,3848361.57869,2022.7616,BARD,ACTIVE,2023.345,0.0083,SEPCHOKE_B3E6,SPKE
MHCB,37.34153268,-121.64258278,1261.8938,-2664064.14166,-4323171.80434,3848361.56395,2022.7616,BARD,RETIRED,2022.267,0.0687,ASH700936D_M,SCIS
MHDL,37.84232403,-122.49433862,65.8958,-2709309.08473,-4253690.84914,3891678.41962,2022.7616,BARD,ACTIVE,2023.345,0.0000,ASH700936C_M,NONE
MHMS,33.93905690,-118.24413826,-2.5078,-2506712.68661,-4666364.11605,3540838.92579,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
MIDA,35.92191384,-120.45883547,570.6169,-2621557.34608,-4457841.91620,3721513.40748,2022.7616,NCGN,ACTIVE,2023.181,0.0000,ASH701945B_M,SCIS
MIG1,34.03826199,-120.35139807,130.8646,-2673548.69982,-4565822.71508,3550037.56114,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
MILK,34.13683331,-118.12626151,243.3413,-2491414.23514,-4660861.34867,3559156.14372,2022.7616,SCGN,ACTIVE,2023.345,0.0350,TWIVC6150,NONE
MILP,37.44904125,-121.83408519,336.2720,-2674288.25504,-4307461.57982,3857280.04282,2022.7616,NCGN,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
MJPK,33.71448350,-117.55047633,1527.9146,-2457038.74376,-4709792.32621,3520995.47213,2022.7616,CRTN,ACTIVE,2023.013,0.0083,TPSCR.G3,SCIT
MKAH,48.37067370,-124.58922470,23.6871,-2409847.80038,-3494679.16265,4744374.09332,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
MLFP,33.91840524,-117.31796357,472.9308,-2431725.48353,-4707759.72570,3539203.55532,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
MLKE,47.13092523,-119.27407378,314.3388,-2125749.83454,-3792061.24795,4651909.64645,2022.7616,WSRN,ACTIVE,2023.345,0.0000,SEPCHOKE_B3E6,SPKE
MNMC,35.96947255,-120.43405650,1061.8676,-2618261.31954,-4456646.93685,3726074.46525,2022.7616,NCGN,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
MNRC,38.87872716,-122.44280414,707.7941,-2667448.58936,-4196293.75306,3982289.59415,2022.7616,BARD,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
MODB,41.90232418,-120.30283447,1567.2082,-2399442.85516,-4105688.03980,4238581.89334,2022.7616,BARD,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
MONB,37.48532659,-121.86687016,750.3432,-2675632.62515,-4304129.04113,3860728.57910,2022.7616,BARD,RETIRED,2022.031,0.1290,TPSCR.G3,SCIT
MONP,32.89194235,-116.42235564,1842.5552,-2386247.64465,-4802358.93364,3444902.49933,2022.7616,IGS,ACTIVE,2023.321,0.1176,ASH701945B_M,SCIS
MONT,46.98285402,-123.60355798,8.0210,-2412507.39261,-3630626.38108,4640470.46745,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
MPWD,34.29551384,-118.87802268,190.2137,-2547550.33696,-4619066.20402,3573682.11020,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
MSCG,34.03850208,-116.64796282,913.0817,-2373333.43034,-4729544.37255,3550497.47549,2022.7616,SCGN,ACTIVE,2023.345,0.0350,TRM57971.00,NONE
MSHP,37.55632359,-121.92489518,172.2115,-2677209.66422,-4296954.41397,3866626.62220,2022.7616,NCGN,ACTIVE,2020.229,0.0083,TPSCR.G3,SCIT
MSOB,34.23084491,-117.21012984,1733.1526,-2414458.02137,-4695984.84780,3568621.23486,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
MTA1,34.05522077,-118.24550778,72.6251,-2503444.02668,-4660012.16212,3551563.64223,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
MTGG,33.19916450,-116.64723099,1066.6998,-2396450.97504,-4775764.85101,3473046.81216,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
MTPK,37.48532858,-121.86686998,750.9042,-2675632.77535,-4304129.31423,3860729.09517,2022.7616,BARD,ACTIVE,2023.345,0.0083,SEPCHOKE_B3E6,SPKE
MULN,36.56508441,-120.09161385,24.6822,-2571555.17083,-4437662.33112,3778752.54285,2022.7616,CRTN,ACTIVE,2023.345,0.0000,TRM57971.00,NONE
MUSB,37.16994069,-119.30935437,2042.5207,-2491802.85468,-4438642.28810,3833672.53481,2022.7616,NOTA,ACTIVE,2023.345,0.1015,TRM59800.99,SCIT
MVFD,33.21087452,-116.52531920,1190.0729,-2386012.27787,-4780308.99397,3474201.24329,2022.7616,CRTN,ACTIVE,2023.013,0.0083,TPSCR.G3,SCIT
MZNT,45.70152807,-123.93086088,-12.4808,-2490717.37815,-3702269.34717,4542131.48808,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TWIVC6050,SCIT
NDAP,34.76768782,-114.61863211,241.2993,-2185095.35945,-4768564.60904,3616863.12393,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
NEAH,48.29785421,-124.62490759,459.9258,-2415625.70808,-3498394.13437,4739316.82496,2022.7616,NOTA,ACTIVE,2023.345,0.0813,TRM59800.99,SCIS
NHRG,34.49865896,-119.14126533,1648.7191,-2563131.31279,-4597243.36068,3593103.15327,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
NINT,47.49509653,-121.79708683,127.2719,-2274869.37841,-3669405.27420,4679223.24430,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
NOCO,33.91971020,-117.56958614,186.7969,-2452229.48453,-4696753.00969,3539164.00786,2022.7616,SCGN,ACTIVE,2023.315,0.0083,TWIVC6150,NONE
NOPK,33.97973823,-118.34801762,33.1159,-2513985.99754,-4659619.29264,3544601.60430,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TWIVC6150,NONE
NOSE,43.91190251,-123.73872355,848.9974,-2556471.12619,-3827659.99441,4401633.85676,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TWIVC6050,SCIT
NSSS,32.57931742,-116.97268850,123.5674,-2440113.14226,-4794640.35430,3414804.91032,2022.7616,CRTN,ACTIVE,2023.013,0.0083,TPSCR.G3,SCIT
NWBG,45.30005101,-122.97553258,42.5553,-2445987.18467,-3770013.57805,4510896.04838,2022.7616,ORGN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
OAES,34.14100437,-116.06773933,604.7564,-2322404.41099,-4747381.20423,3559741.94183,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
OAKR,43.73833780,-122.44456795,375.8765,-2476351.60476,-3895404.86575,4387391.92391,2022.7616,ORGN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
OCEN,46.95237117,-124.15971453,-17.3755,-2449015.97481,-3609073.46399,4638139.35870,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00+S,SCIT
OCSD,33.24066861,-117.34673938,42.8882,-2453024.89869,-4743151.06023,3476337.12775,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
ODOT,44.89666065,-123.00080885,51.2321,-2464948.45897,-3795570.46199,4479256.70890,2022.7616,ORGN,ACTIVE,2023.345,0.0000,LEIAR20,LEIM
